,Point,Coeff,Intercept,R2,2025,2030,2035,2040,2050,2075,2100,yearcoeff_mm,Lat,Long
1096,"(31.5, -116.5)",-4.045053343134839e-06,0.5499939883941489,0.02259127473518929,0.5024079808655106,0.4950217134609465,0.4876354460563823,0.4802491786518181,0.4654725987893465,0.42853721671318223,0.391601834637018,-1.4764444702442163,31.5,-116.5
1097,"(31.5, -115.5)",-3.355126506951507e-06,0.537321643013407,0.010117409426837698,0.4978519347856295,0.4917254737839361,0.4855990127822426,0.4794725517805492,0.4672162746506553,0.4365806145156811,0.4059449543807069,-1.2246211750373,31.5,-115.5
1099,"(31.5, -114.5)",-2.618181528258511e-06,0.5254910002900336,0.004108203624153317,0.4946907127916005,0.4899099133210004,0.4851291138504004,0.4803483143798004,0.47078409725707204,0.4468774817225436,0.4229708661880151,-0.9556362578143565,31.5,-114.5
1100,"(31.5, -113.5)",-1.858939454434894e-06,0.5148387970086157,0.0014475533794209294,0.4929702332666436,0.4895758098228455,0.4861813863790474,0.4827869629352493,0.4759962571081986,0.4590222809497536,0.4420483047913085,-0.6785129008687363,31.5,-113.5
2835,"(39.5, -127.5)",2.017397641798573e-06,0.5604323829319421,0.00876739123211123,0.5841650487900605,0.5878488168839847,0.5915325849779088,0.5952163530718331,0.6025859066573233,0.621006764524586,0.6394276223918488,0.7363501392564792,39.5,-127.5
2836,"(39.5, -126.5)",1.0665238722913226e-06,0.5467610223093037,0.0033586679227712857,0.5593076091429388,0.5612550817337427,0.5632025543245467,0.5651500269153507,0.5690460386208309,0.578784468098723,0.588522897576615,0.3892812133863328,39.5,-126.5
2837,"(39.5, -125.5)",3.1545675164460035e-07,0.5356926638861248,0.00038719737664660864,0.5394036971124718,0.5399797211409749,0.5405557451694779,0.541131769197981,0.5422841327117387,0.5451645683110056,0.5480450039102724,0.11514171435027912,39.5,-125.5
2838,"(39.5, -124.5)",-1.5656198232150105e-07,0.5275863089214,0.00011084687290052742,0.5257445137613699,0.5254586315816508,0.5251727494019317,0.5248868672222127,0.5243149463007922,0.5228853788402146,0.521455811379637,-0.05714512354734788,39.5,-124.5
2839,"(39.5, -123.5)",-3.950263243875682e-07,0.5226118275265215,0.0006861319335035312,0.5179647378464262,0.5172434197780944,0.5165221017097628,0.515800783641431,0.5143577524784432,0.5107507671104603,0.5071437817424774,-0.1441846084014624,39.5,-123.5
2840,"(39.5, -128.5)",2.9740456527836336e-06,0.5748190299796877,0.01463598339792116,0.6098057030390344,0.6152363104010173,0.6206669177630002,0.6260975251249831,0.6369617138946018,0.6641177247501691,0.6912737356057365,1.0855266632660263,39.5,-128.5
2841,"(39.5, -129.5)",3.869611660488819e-06,0.5879183064341565,0.021369559054353005,0.633440418008147,0.6405063289001995,0.6475722397922522,0.6546381506843048,0.6687738420800704,0.7041072661519938,0.7394406902239172,1.412408256078419,39.5,-129.5
3510,"(35.5, -129.5)",9.262047450555977e-07,0.6528088455446698,0.0018304521881689075,0.6637047181655038,0.6653959680299754,0.6670872178944469,0.6687784677589184,0.6721618936926065,0.6806190692197092,0.6890762447468118,0.3380647319452932,35.5,-129.5
3511,"(35.5, -128.5)",-3.6408615409578534e-07,0.6423004750030912,0.00028226518078910967,0.6380173654863084,0.6373525441689295,0.6366877228515505,0.6360229015341716,0.6346928948132597,0.6313684241402111,0.6280439534671625,-0.13289144624496166,35.5,-128.5
3512,"(35.5, -127.5)",-1.596742357795548e-06,0.6289329127311174,0.005916053436529455,0.6101488356340106,0.6072331840886759,0.6043175325433412,0.6014018809980065,0.5955689811649795,0.5809891266959483,0.5664092722269172,-0.5828109605953751,35.5,-127.5
3513,"(35.5, -126.5)",-2.459714488807512e-06,0.6119809326185361,0.016840911784601786,0.5830448513722046,0.5785534127156421,0.5740619740590795,0.5695705354025171,0.5605851983749032,0.5381255453776018,0.5156658923803004,-0.897795788414742,35.5,-126.5
3514,"(35.5, -125.5)",-2.887428912931938e-06,0.592485484717778,0.02968957147190598,0.5585177709860466,0.5532453257910329,0.5479728805960192,0.5427004354010054,0.5321526575820651,0.5057875441780836,0.47942243077410207,-1.0539115532201573,35.5,-125.5
3515,"(35.5, -124.5)",-3.08143798610614e-06,0.5729958686662975,0.042910202779652414,0.5367458321977449,0.5311191264351149,0.5254924206724852,0.5198657149098554,0.5086092219466096,0.4804726116954745,0.4523360014443393,-1.1247248649287411,35.5,-124.5
3516,"(35.5, -123.5)",-3.203274869117135e-06,0.5564198076539777,0.05129513361444837,0.5187364820936837,0.5128873021826759,0.5070381222716679,0.50118894236066,0.4894873792637752,0.4602382764338666,0.4309891736039581,-1.1691953272277542,35.5,-123.5
3517,"(35.5, -122.5)",-3.2297226359715657e-06,0.5438558083682669,0.04835509348414446,0.5058613512786974,0.4999638777454133,0.4940664042121292,0.4881689306788452,0.476370753889641,0.4468801565005847,0.41738955911152825,-1.1788487621296215,35.5,-122.5
3518,"(35.5, -121.5)",-3.1788297720038506e-06,0.5349243684189559,0.039931320599205115,0.4975286149811026,0.4917240718174235,0.4859195286537445,0.4801149854900655,0.4685027203329354,0.4394768256847682,0.4104509310366011,-1.1602728667814053,35.5,-121.5
3519,"(35.5, -120.5)",-3.2730629382296362e-06,0.5295163424305618,0.035845618554527836,0.4910120300252284,0.485035417100021,0.4790588041748137,0.4730821912496064,0.4611256923362536,0.4312393546472787,0.401353016958304,-1.1946679724538172,35.5,-120.5
4022,"(34.5, -129.5)",6.478915142330399e-07,0.6757891826034154,0.0009147872485590902,0.6834109783768528,0.6845940282818423,0.6857770781868319,0.6869601280918214,0.6893268757933148,0.6952427732097766,0.7011586706262385,0.2364804026950596,34.5,-129.5
4023,"(34.5, -128.5)",-8.077689846679322e-07,0.6652014870527114,0.0014661687963055667,0.6556988927170778,0.6542239065510742,0.6527489203850706,0.651273934219067,0.648323154118075,0.6409474155190721,0.6335716769200692,-0.29483567940379524,34.5,-128.5
4024,"(34.5, -127.5)",-1.998289575289149e-06,0.6524985075204079,0.00979941732207612,0.6289906289567065,0.6253417521922285,0.6216928754277505,0.6180439986632725,0.6107442468447413,0.5924978647327761,0.5742514826208108,-0.7293756949805394,34.5,-127.5
4025,"(34.5, -126.5)",-2.7923487724971777e-06,0.6369724071915989,0.022483103506524937,0.6041232162319421,0.5990243873733623,0.5939255585147823,0.5888267296562025,0.5786262795902704,0.5531293429485986,0.5276324063069269,-1.0192073019614698,34.5,-126.5
4026,"(34.5, -125.5)",-3.296768618018285e-06,0.6186474162219927,0.03900747156801377,0.5798642301996256,0.5738443307031242,0.5678244312066228,0.5618045317101215,0.5497614359485007,0.5196586416973756,0.4895558474462508,-1.2033205455766742,34.5,-125.5
4027,"(34.5, -124.5)",-3.6205394902769296e-06,0.5987282671397401,0.059427179091034,0.5561362405761223,0.5495251354668766,0.5429140303576311,0.5363029252483853,0.5230770944904037,0.490017948404685,0.4569588023189664,-1.3214969139510793,34.5,-124.5
4028,"(34.5, -123.5)",-3.767247358078377e-06,0.5792976475642024,0.07521306167669017,0.5349797496437684,0.5281007559679173,0.5212217622920662,0.5143427686162151,0.5005810140171547,0.4661822783905411,0.43178354276392733,-1.3750452856986075,34.5,-123.5
4029,"(34.5, -122.5)",-3.734591003582432e-06,0.5629546357570161,0.07284165355797267,0.5190209071908723,0.5122015440183308,0.5053821808457893,0.4985628176732478,0.4849203567371612,0.45081980628345,0.4167192558297388,-1.3631257163075876,34.5,-122.5
4030,"(34.5, -121.5)",-3.6224091250889886e-06,0.5505670048319402,0.059025889632642776,0.5079529838843934,0.5013384648219809,0.4947239457595684,0.4881094266971559,0.4748767661632058,0.4418005484420182,0.4087243307208307,-1.322179330657481,34.5,-121.5
4031,"(34.5, -120.5)",-3.5599088127397768e-06,0.5419026384382211,0.045818891011111015,0.5000238711651503,0.4935234776730875,0.4870230841810247,0.4805226906889618,0.4675183437960234,0.4350128164268965,0.4025072890577697,-1.2993667166500185,34.5,-120.5
4032,"(34.5, -119.5)",-3.536137955865854e-06,0.5371216845530054,0.036967967279215815,0.4955225576401995,0.4890655697327884,0.4826085818253774,0.4761515939179663,0.4632340819651883,0.4309456062901772,0.3986571306151661,-1.2906903538910366,34.5,-119.5
4114,"(38.5, -129.5)",4.299689486729727e-06,0.6040875180328674,0.033140419490616524,0.654669065154756,0.6625202981575244,0.6703715311602929,0.6782227641630614,0.6939295298580851,0.7331899945614142,0.7724504592647433,1.5693866626563506,38.5,-129.5
4115,"(38.5, -128.5)",3.3308979465253084e-06,0.5909282225249118,0.0228123951789031,0.6301129059678355,0.6361951256181908,0.6422773452685461,0.6483595649189012,0.6605273351175581,0.6909417642672807,0.7213561934170033,1.2157777504817375,38.5,-128.5
4116,"(38.5, -127.5)",2.194477071886777e-06,0.5758520298178638,0.012356994428763368,0.6016678580915398,0.6056749732248051,0.6096820883580704,0.6136892034913356,0.621705628234938,0.6417433983783362,0.6617811685217343,0.8009841312386735,38.5,-127.5
4117,"(38.5, -126.5)",1.0563971659764765e-06,0.5605263261350834,0.003703858637984725,0.5729537823956307,0.5748827636207037,0.5768117448457767,0.5787407260708498,0.5825997449181618,0.592245707440693,0.6018916699632242,0.3855849655814139,38.5,-126.5
4118,"(38.5, -125.5)",1.3194520018938025e-07,0.5470475708569199,7.291314155744022e-05,0.5485997741919479,0.5488407061274937,0.5490816380630396,0.5493225699985853,0.5498045658148771,0.5510093574378063,0.5522141490607356,0.04815999806912379,38.5,-125.5
4119,"(38.5, -124.5)",-5.695469184696827e-07,0.5360508683117376,0.0015400073402576098,0.5293507183628603,0.5283107256897347,0.527270733016609,0.5262307403434834,0.5241501854503137,0.5189496525377669,0.5137491196252203,-0.20788462524143417,38.5,-124.5
4120,"(38.5, -123.5)",-1.0804671738151728e-06,0.5284846516389603,0.0053728560414146856,0.5157740358061986,0.5138011027468121,0.5118281696874256,0.5098552366280391,0.5059082900420923,0.4960425442779859,0.4861767985138796,-0.3943705184425381,38.5,-123.5
4266,"(36.5, -123.5)",-2.2547655103238758e-06,0.5333592780614524,0.02195618338457983,0.5068342165980024,0.5027170147761509,0.4985998129542996,0.4944826111324482,0.4862459527232351,0.4656576888484678,0.4450694249737005,-0.8229894112682147,36.5,-123.5
4267,"(36.5, -122.5)",-2.4299001148987414e-06,0.5253542875616685,0.02285408498724639,0.4967689426099997,0.4923319450001946,0.4878949473903895,0.4834579497805844,0.4745815246608592,0.4523941067117189,0.4302066887625785,-0.8869135419380405,36.5,-122.5
4268,"(36.5, -121.5)",-2.6419990374315185e-06,0.5213504034887431,0.022763475297103646,0.4902699268123986,0.4854456365700488,0.4806213463276988,0.4757970560853488,0.4661458336016115,0.4420217403908243,0.4178976471800371,-0.9643296486625041,36.5,-121.5
4269,"(36.5, -124.5)",-2.115132881029804e-06,0.5457339767231583,0.018955925192145284,0.5208515535107237,0.5169893208699632,0.5131270882292028,0.5092648555884424,0.5015382751740405,0.4822249968373574,0.4629117185006743,-0.7720235015758785,36.5,-124.5
4270,"(36.5, -125.5)",-1.9255560786628257e-06,0.5624572942572159,0.01355870959715677,0.5398050525478264,0.5362889871481881,0.5327729217485498,0.5292568563489115,0.5222227999935561,0.5046405474392859,0.4870582948850156,-0.7028279687119314,36.5,-125.5
4271,"(36.5, -126.5)",-1.522221329959707e-06,0.5818265116449625,0.006876207093232889,0.5639190999193164,0.5611395237708101,0.5583599476223037,0.5555803714737972,0.5500196969554544,0.5361202939915923,0.5222208910277302,-0.5556107854352931,36.5,-126.5
4272,"(36.5, -127.5)",-8.739499571010704e-07,0.6014377234016899,0.0018639256553596442,0.5911565761063529,0.5895607434846863,0.5879649108630198,0.5863690782413532,0.583176539048063,0.5751965019897731,0.5672164649314833,-0.31899173434189065,36.5,-127.5
4298,"(36.5, -129.5)",7.390709508148941e-07,0.6341789718383751,0.0011049256063613286,0.6428734025037616,0.6442229460599496,0.6455724896161376,0.6469220331723256,0.6496218593556523,0.6563703162075432,0.6631187730594339,0.2697608970474364,36.5,-129.5
4299,"(36.5, -128.5)",-9.572138678586396e-08,0.6192493323766565,1.9559876999641897e-05,0.6181232659825076,0.6179484787302366,0.6177736914779656,0.6175989042256946,0.6172492339997658,0.6163752020170241,0.6155011700342824,-0.03493830617684034,36.5,-128.5
4351,"(37.5, -129.5)",1.983435070129601e-06,0.6200933656432298,0.007594554169792489,0.6434264958082344,0.647048248246291,0.6506700006843478,0.6542917531224044,0.6615372414335878,0.6796479870589411,0.6977587326842946,0.7239538005973043,37.5,-129.5
4352,"(37.5, -128.5)",8.419185591838803e-07,0.6051113310614082,0.0015791389338245534,0.6150156609916474,0.6165530042807171,0.618090347569787,0.6196276908588567,0.6227032193555554,0.6303907777194634,0.6380783360833715,0.3073002741021163,37.5,-128.5
4353,"(37.5, -127.5)",-1.7499418292254375e-07,0.5871513882288856,8.435187146293988e-05,0.5850927566609848,0.5847732172829682,0.5844536779049516,0.5841341385269351,0.5834948847767191,0.5818970128924533,0.5802991410081876,-0.06387287676672847,37.5,-127.5
4354,"(37.5, -126.5)",-9.058213553248556e-07,0.5674655329555256,0.002886114021326658,0.556809450531484,0.5551554207366608,0.5535013909418376,0.5518473611470144,0.5485383957360127,0.5402673409405415,0.5319962861450702,-0.3306247946935723,37.5,-126.5
4355,"(37.5, -125.5)",-1.3479797653268743e-06,0.5488438264855421,0.007688792273979339,0.5329861925262367,0.5305247814747499,0.5280633704232629,0.5256019593717761,0.5206777892890371,0.5083693860518373,0.4960609828146377,-0.49201261434430915,37.5,-125.5
4356,"(37.5, -124.5)",-1.6471078446610746e-06,0.5337172352448383,0.011828277381729202,0.5143406585602454,0.5113330396358943,0.5083254207115432,0.505317801787192,0.4993009168306451,0.4842611751010448,0.4692214333714446,-0.6011943633012923,37.5,-124.5
4357,"(37.5, -123.5)",-1.9093180560158107e-06,0.5228900106180127,0.014381148575638882,0.5004287930070427,0.4969423782367578,0.4934559634664729,0.489969548696188,0.4829948098375623,0.4655608266680819,0.4481268434986016,-0.6969010904457709,37.5,-123.5
4359,"(37.5, -122.5)",-2.085459070447546e-06,0.5160814042397762,0.014646932389450362,0.4915480637350313,0.4877400154723941,0.4839319672097568,0.4801239189471197,0.4725057369627748,0.4534634101905182,0.4344210834182617,-0.7611925607133544,37.5,-122.5
4360,"(37.5, -121.5)",-2.1412309715195456e-06,0.5131504750592306,0.013443237098570092,0.4879610339102747,0.48405114615628003,0.4801412584022853,0.4762313706482906,0.4684094539093297,0.4488578739083847,0.4293062939074398,-0.7815493046046341,37.5,-121.5
